Random Forest (All),Logistic Regression (All),SVM (All),K-Neighbors (All),Decision Tree (All),Naive Bayes (All),Random Forest (MW - inCV),Random Forest (Wilcoxon - inCV),Random Forest (Kruskal - inCV),Random Forest (Chi-square - inCV),Random Forest (KS - inCV),Logistic Regression (MW - inCV),Logistic Regression (Wilcoxon - inCV),Logistic Regression (Kruskal - inCV),Logistic Regression (Chi-square - inCV),Logistic Regression (KS - inCV),SVM (MW - inCV),SVM (Wilcoxon - inCV),SVM (Kruskal - inCV),SVM (Chi-square - inCV),SVM (KS - inCV),K-Neighbors (MW - inCV),K-Neighbors (Wilcoxon - inCV),K-Neighbors (Kruskal - inCV),K-Neighbors (Chi-square - inCV),K-Neighbors (KS - inCV),Decision Tree (MW - inCV),Decision Tree (Wilcoxon - inCV),Decision Tree (Kruskal - inCV),Decision Tree (Chi-square - inCV),Decision Tree (KS - inCV),Naive Bayes (MW - inCV),Naive Bayes (Wilcoxon - inCV),Naive Bayes (Kruskal - inCV),Naive Bayes (Chi-square - inCV),Naive Bayes (KS - inCV),Integrated-SelectFromModel (L1-LR selector) + LR,Integrated-SelectFromModel (L1-LR selector) + SVM,Integrated-SelectFromModel (L1-LR selector) + KNN,Integrated-SelectFromModel (L1-LR selector) + Naive Bayes,Integrated-SelectFromModel (RF selector) + RF,Integrated-SelectFromModel (RF selector) + LR,Integrated-SelectFromModel (RF selector) + KNN,Integrated-RFECV (L1-LR) + LR,Integrated-RFECV (L1-LR) + KNN,Integrated-RFECV (L1-LR) + Naive Bayes
1.0,1.0,1.0,1.0,1.0,0.9526123936816525,0.9808917197452229,0.9808917197452229,0.9808917197452229,0.9974554707379135,0.9808917197452229,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9758576874205845,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9974554707379135,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.990990990990991,0.9742268041237113,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9280868385345997,0.9280868385345997,0.9280868385345997,0.944372574385511,0.9280868385345997,1.0,1.0,1.0,0.9526123936816525,1.0,1.0,1.0,1.0,1.0,0.993581514762516
1.0,1.0,1.0,1.0,0.9961880559085133,0.9584352078239609,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9924050632911392,0.9795918367346939,0.9782886334610472,0.9782886334610472,0.9782886334610472,0.9733163913595934,0.9782886334610472,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9924050632911392,0.9795918367346939,0.9782886334610472,0.9782886334610472,0.9765013054830287,0.991128010139417,0.9755469755469756,0.9782886334610472,0.9782886334610472,0.9782886334610472,0.9782886334610472,0.9782886334610472,0.9093406593406593,0.9093406593406593,0.9093406593406593,0.9360613810741688,0.9093406593406593,1.0,1.0,1.0,0.9584352078239609,1.0,1.0,1.0,1.0,1.0,0.9961587708066582
1.0,1.0,0.9987228607918263,0.9974424552429667,0.9961880559085133,0.9607843137254902,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.9936628643852978,0.9833971902937421,0.9807938540332907,0.9807938540332907,0.9807938540332907,0.9770408163265306,0.9807938540332907,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.9936628643852978,0.9833971902937421,0.9778357235984355,0.9778357235984355,0.9778357235984355,0.9911054637865311,0.9781209781209781,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.9833971902937421,0.8984700973574409,0.8984700973574409,0.8984700973574409,0.918774966711052,0.8984700973574409,1.0,0.9987228607918263,0.9974424552429667,0.9607843137254902,1.0,1.0,0.9974424552429667,0.9974424552429667,0.9974424552429667,0.9883870967741936
1.0,1.0,1.0,1.0,1.0,0.9434416365824309,0.979746835443038,0.979746835443038,0.979746835443038,0.9936628643852978,0.979746835443038,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9772151898734177,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9936628643852978,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9751633986928104,0.9883870967741936,0.9794344473007712,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9784537389100126,0.9116022099447514,0.9116022099447514,0.9116022099447514,0.9376623376623376,0.9116022099447514,1.0,1.0,1.0,0.9434416365824309,1.0,1.0,1.0,1.0,1.0,0.9922879177377892
1.0,1.0,1.0,1.0,1.0,0.9526123936816525,0.9834815756035579,0.9834815756035579,0.9834815756035579,0.9949238578680203,0.9834815756035579,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9772151898734177,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9949238578680203,0.9821882951653944,0.9751633986928104,0.9751633986928104,0.9821882951653944,0.9936467598475223,0.9751633986928104,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9821882951653944,0.9167803547066848,0.9167803547066848,0.9167803547066848,0.9232769830949284,0.9167803547066848,1.0,1.0,1.0,0.9526123936816525,1.0,1.0,1.0,1.0,1.0,0.9526123936816525
1.0,0.9987228607918263,0.9987228607918263,0.9974424552429667,0.9987228607918263,0.9595092024539877,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.98989898989899,0.9721518987341772,0.9695431472081218,0.9695431472081218,0.9695431472081218,0.9573934837092731,0.9695431472081218,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.98989898989899,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9870801033591732,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9721518987341772,0.9073569482288828,0.9073569482288828,0.9073569482288828,0.9205128205128205,0.9073569482288828,1.0,0.9987228607918263,0.9974424552429667,0.9595092024539877,1.0,1.0,0.9974424552429667,0.9974424552429667,0.9974424552429667,0.9857697283311773
1.0,0.998719590268886,0.998719590268886,0.998719590268886,0.998719590268886,0.9397590361445783,0.9834394904458599,0.9834394904458599,0.9834394904458599,0.9936467598475223,0.9834394904458599,0.9808429118773946,0.9808429118773946,0.9808429118773946,0.9758576874205845,0.9808429118773946,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9936467598475223,0.9821428571428571,0.9764397905759162,0.9764397905759162,0.9764397905759162,0.9883570504527813,0.9764397905759162,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.8984700973574409,0.8984700973574409,0.8984700973574409,0.9151193633952255,0.8984700973574409,1.0,0.998719590268886,0.998719590268886,0.9397590361445783,1.0,1.0,0.998719590268886,0.998719590268886,0.998719590268886,0.9883570504527813
1.0,1.0,0.998719590268886,1.0,1.0,0.9618696186961869,0.975609756097561,0.975609756097561,0.975609756097561,0.9987228607918263,0.975609756097561,0.974293059125964,0.974293059125964,0.974293059125964,0.9717948717948718,0.974293059125964,0.974293059125964,0.974293059125964,0.974293059125964,0.9987228607918263,0.974293059125964,0.974293059125964,0.974293059125964,0.974293059125964,0.9909677419354839,0.9669749009247027,0.974293059125964,0.974293059125964,0.974293059125964,0.974293059125964,0.974293059125964,0.9163237311385459,0.9163237311385459,0.9163237311385459,0.927916120576671,0.9163237311385459,1.0,0.998719590268886,1.0,0.9618696186961869,1.0,1.0,1.0,1.0,1.0,0.9935649935649936
1.0,0.998719590268886,0.998719590268886,0.9974358974358974,0.998719590268886,0.9714285714285714,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9898734177215189,0.9722222222222222,0.9696202531645569,0.9696202531645569,0.9696202531645569,0.9635220125786164,0.9696202531645569,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9898734177215189,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9873096446700508,0.972972972972973,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9110807113543091,0.9110807113543091,0.9110807113543091,0.9214929214929215,0.9110807113543091,1.0,0.998719590268886,0.9974358974358974,0.9714285714285714,1.0,1.0,0.9974358974358974,1.0,0.9974358974358974,0.9080325960419092
1.0,0.998719590268886,0.9974358974358974,0.998719590268886,0.998719590268886,0.9408926417370326,0.9756722151088348,0.9756722151088348,0.9756722151088348,0.9949109414758269,0.9756722151088348,0.9717223650385605,0.9717223650385605,0.9717223650385605,0.967989756722151,0.9717223650385605,0.9730423620025674,0.9730423620025674,0.9730423620025674,0.9949109414758269,0.9730423620025674,0.9573333333333334,0.9573333333333334,0.9573333333333334,0.9817708333333334,0.9633507853403142,0.9730423620025674,0.9730423620025674,0.9730423620025674,0.9730423620025674,0.9730423620025674,0.9058171745152355,0.9058171745152355,0.9058171745152355,0.9236842105263158,0.9058171745152355,1.0,0.9974358974358974,0.998719590268886,0.9408926417370326,1.0,1.0,0.998719590268886,0.998719590268886,0.998719590268886,0.9935649935649936
1.0,1.0,1.0,0.9987228607918263,0.9961880559085133,0.9480048367593712,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9936628643852978,0.9873096446700508,0.9860228716645489,0.9860228716645489,0.9860228716645489,0.9773299748110831,0.9860228716645489,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9936628643852978,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.993581514762516,0.9794344473007712,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9873096446700508,0.9110807113543091,0.9110807113543091,0.9110807113543091,0.9285714285714286,0.9110807113543091,1.0,1.0,0.9987228607918263,0.9480048367593712,1.0,1.0,0.9987228607918263,1.0,0.9987228607918263,0.9987228607918263
